"Granule Name","Platform","Sensor","Beam Mode","Beam Mode Description","Absolute Orbit","Relative Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Baseline Perp.","Doppler","Stack ID"
"S1A_IW_GRDH_1SDV_20170716T102121_20170716T102150_017495_01D3FA_78A3","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17495","98","98","516","2017-07-16T10:21:50Z","2017-07-20T23:58:49Z","GRD_HD","2017-07-16T10:21:21Z","2017-07-16T10:21:50Z","22.6938","-66.6192","23.3566","-65.2289","23.7736","-67.6572","21.6032","-65.6003","22.0239","-67.9973","NaN","Descending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170716T102121_20170716T102150_017495_01D3FA_78A3.zip","865.58 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170715T094140_20170715T094209_017480_01D389_7BC3","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17480","83","83","534","2017-07-15T09:42:09Z","2017-07-20T00:59:32Z","GRD_HD","2017-07-15T09:41:40Z","2017-07-15T09:42:09Z","17.3783","-57.4032","18.0374","-56.0609","18.4647","-58.3961","16.2832","-56.4246","16.7145","-58.7369","NaN","Descending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170715T094140_20170715T094209_017480_01D389_7BC3.zip","883.74 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170714T231315_20170714T231340_017474_01D358_27B6","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17474","77","77","102","2017-07-14T23:13:40Z","2017-07-19T19:00:07Z","GRD_HD","2017-07-14T23:13:15Z","2017-07-14T23:13:40Z","32.6947","-78.0925","31.7297","-79.2716","32.1406","-76.5846","33.2354","-79.6172","33.6441","-76.8842","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170714T231315_20170714T231340_017474_01D358_27B6.zip","760.07 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170714T231250_20170714T231315_017474_01D358_D5D7","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17474","77","77","97","2017-07-14T23:13:15Z","2017-07-19T19:19:55Z","GRD_HD","2017-07-14T23:12:50Z","2017-07-14T23:13:15Z","31.1892","-77.772","30.2231","-78.9313","30.6364","-76.2878","31.7296","-79.2716","32.1404","-76.5854","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170714T231250_20170714T231315_017474_01D358_D5D7.zip","738.16 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170714T231225_20170714T231250_017474_01D358_C337","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17474","77","77","92","2017-07-14T23:12:50Z","2017-07-19T19:40:58Z","GRD_HD","2017-07-14T23:12:25Z","2017-07-14T23:12:50Z","29.6832","-77.4548","28.7159","-78.5956","29.1318","-75.9925","30.223","-78.9312","30.6362","-76.2886","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170714T231225_20170714T231250_017474_01D358_C337.zip","744.41 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170714T231200_20170714T231225_017474_01D358_C6BD","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17474","77","77","87","2017-07-14T23:12:25Z","2017-07-19T19:41:11Z","GRD_HD","2017-07-14T23:12:00Z","2017-07-14T23:12:25Z","28.1766","-77.1405","27.2081","-78.2642","27.6266","-75.6986","28.7158","-78.5956","29.1316","-75.9932","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170714T231200_20170714T231225_017474_01D358_C6BD.zip","768.20 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170714T231135_20170714T231200_017474_01D358_92B2","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17474","77","77","82","2017-07-14T23:12:00Z","2017-07-20T08:52:12Z","GRD_HD","2017-07-14T23:11:35Z","2017-07-14T23:12:00Z","26.6694","-76.8289","25.6997","-77.9365","26.121","-75.4057","27.208","-78.2642","27.6264","-75.6993","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170714T231135_20170714T231200_017474_01D358_92B2.zip","804.17 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170713T223435_20170713T223504_017459_01D2E6_A83B","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17459","62","62","132","2017-07-13T22:35:04Z","2017-07-19T01:14:50Z","GRD_HD","2017-07-13T22:34:35Z","2017-07-13T22:35:04Z","41.7049","-69.7983","40.6265","-71.0779","41.0217","-68.0996","42.3687","-71.5307","42.7628","-68.4708","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170713T223435_20170713T223504_017459_01D2E6_A83B.zip","929.05 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170713T222923_20170713T222947_017459_01D2E5_E001","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17459","62","62","69","2017-07-13T22:29:47Z","2017-07-19T04:02:52Z","GRD_HD","2017-07-13T22:29:23Z","2017-07-13T22:29:47Z","22.7854","-65.7774","21.8347","-66.8268","22.2552","-64.4247","23.3083","-67.1391","23.7257","-64.7106","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170713T222923_20170713T222947_017459_01D2E5_E001.zip","730.08 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170713T222858_20170713T222923_017459_01D2E5_CFEC","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17459","62","62","64","2017-07-13T22:29:23Z","2017-07-19T05:59:55Z","GRD_HD","2017-07-13T22:28:58Z","2017-07-13T22:29:23Z","21.2947","-65.4753","20.3245","-66.509","20.7481","-64.1325","21.8346","-66.8267","22.255","-64.4252","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170713T222858_20170713T222923_017459_01D2E5_CFEC.zip","790.78 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170711T225030_20170711T225055_017430_01D200_45C1","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17430","33","33","126","2017-07-11T22:50:55Z","2017-07-22T00:02:23Z","GRD_HD","2017-07-11T22:50:30Z","2017-07-11T22:50:55Z","39.699","-73.4415","38.7374","-74.7364","39.1401","-71.7934","40.2395","-75.1138","40.641","-72.1061","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170711T225030_20170711T225055_017430_01D200_45C1.zip","828.18 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170711T225005_20170711T225030_017430_01D200_862D","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17430","33","33","121","2017-07-11T22:50:30Z","2017-07-18T02:55:12Z","GRD_HD","2017-07-11T22:50:05Z","2017-07-11T22:50:30Z","38.1965","-73.0995","37.2344","-74.3666","37.6386","-71.485","38.7373","-74.7363","39.1399","-71.7946","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170711T225005_20170711T225030_017430_01D200_862D.zip","763.95 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170711T224940_20170711T225005_017430_01D200_DD3C","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17430","33","33","116","2017-07-11T22:50:05Z","2017-07-22T01:18:01Z","GRD_HD","2017-07-11T22:49:40Z","2017-07-11T22:50:05Z","36.6934","-72.7629","35.7306","-74.0046","36.1364","-71.1798","37.2343","-74.3666","37.6383","-71.486","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170711T224940_20170711T225005_017430_01D200_DD3C.zip","782.61 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170711T224915_20170711T224940_017430_01D200_26BF","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17430","33","33","111","2017-07-11T22:49:40Z","2017-07-25T05:38:30Z","GRD_HD","2017-07-11T22:49:15Z","2017-07-11T22:49:40Z","35.1896","-72.4316","34.226","-73.6495","34.6336","-70.8778","35.7305","-74.0046","36.1362","-71.1809","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170711T224915_20170711T224940_017430_01D200_26BF.zip","768.73 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170711T224846_20170711T224915_017430_01D200_AD2A","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17430","33","33","105","2017-07-11T22:49:15Z","2017-07-22T02:39:57Z","GRD_HD","2017-07-11T22:48:46Z","2017-07-11T22:49:15Z","33.5645","-72.0785","32.479","-73.2451","32.8891","-70.53","34.2259","-73.6495","34.6334","-70.8786","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170711T224846_20170711T224915_017430_01D200_AD2A.zip","828.57 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170711T224623_20170711T224650_017430_01D1FF_260D","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17430","33","33","76","2017-07-11T22:46:50Z","2017-07-18T01:38:52Z","GRD_HD","2017-07-11T22:46:23Z","2017-07-11T22:46:50Z","24.8552","-70.3115","23.8287","-71.3638","24.2455","-68.9222","25.4565","-71.7131","25.8701","-69.2388","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170711T224623_20170711T224650_017430_01D1FF_260D.zip","862.15 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170711T224558_20170711T224623_017430_01D1FF_5D29","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17430","33","33","71","2017-07-11T22:46:23Z","2017-07-25T03:04:00Z","GRD_HD","2017-07-11T22:45:58Z","2017-07-11T22:46:23Z","23.2876","-69.9919","22.3191","-71.0429","22.7389","-68.6298","23.8286","-71.3638","24.2453","-68.9227","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170711T224558_20170711T224623_017430_01D1FF_5D29.zip","764.90 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170711T224533_20170711T224558_017430_01D1FF_4282","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17430","33","33","66","2017-07-11T22:45:58Z","2017-07-27T00:11:02Z","GRD_HD","2017-07-11T22:45:33Z","2017-07-11T22:45:58Z","21.779","-69.6857","20.809","-70.7245","21.2321","-68.3375","22.319","-71.0429","22.7388","-68.6302","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170711T224533_20170711T224558_017430_01D1FF_4282.zip","714.00 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170710T220354_20170710T220418_017415_01D186_BD3A","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17415","18","18","60","2017-07-10T22:04:18Z","2017-07-16T12:39:01Z","GRD_HD","2017-07-10T22:03:54Z","2017-07-10T22:04:18Z","19.9153","-59.0269","18.9516","-60.0504","19.3776","-57.6985","20.4469","-60.3631","20.8696","-57.9884","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170710T220354_20170710T220418_017415_01D186_BD3A.zip","736.88 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170710T220329_20170710T220354_017415_01D186_38A1","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17415","18","18","55","2017-07-10T22:03:54Z","2017-07-16T12:40:01Z","GRD_HD","2017-07-10T22:03:29Z","2017-07-10T22:03:54Z","18.4135","-58.7245","17.4407","-59.7362","17.87","-57.4057","18.9515","-60.0504","19.3775","-57.6988","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170710T220329_20170710T220354_017415_01D186_38A1.zip","780.08 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170710T220304_20170710T220329_017415_01D186_420B","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17415","18","18","50","2017-07-10T22:03:29Z","2017-07-16T12:32:03Z","GRD_HD","2017-07-10T22:03:04Z","2017-07-10T22:03:29Z","16.9037","-58.421","15.9294","-59.4233","16.3622","-57.1122","17.4406","-59.7362","17.8699","-57.4059","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170710T220304_20170710T220329_017415_01D186_420B.zip","780.87 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170709T230518_20170709T230543_017401_01D117_3E98","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17401","4","4","105","2017-07-09T23:05:43Z","2017-07-15T22:30:24Z","GRD_HD","2017-07-09T23:05:18Z","2017-07-09T23:05:43Z","33.6677","-76.2451","32.7034","-77.4367","33.1126","-74.7219","34.2087","-77.786","34.6158","-75.023","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170709T230518_20170709T230543_017401_01D117_3E98.zip","747.40 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170709T230453_20170709T230518_017401_01D117_1C5B","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17401","4","4","100","2017-07-09T23:05:18Z","2017-07-17T19:36:55Z","GRD_HD","2017-07-09T23:04:53Z","2017-07-09T23:05:18Z","32.1625","-75.9221","31.1973","-77.0931","31.6088","-74.4238","32.7033","-77.4367","33.1124","-74.7227","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170709T230453_20170709T230518_017401_01D117_1C5B.zip","754.21 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170709T230428_20170709T230453_017401_01D117_A463","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17401","4","4","95","2017-07-09T23:04:53Z","2017-07-15T16:14:45Z","GRD_HD","2017-07-09T23:04:28Z","2017-07-09T23:04:53Z","30.6568","-75.6032","29.6906","-76.7545","30.1043","-74.1284","31.1972","-77.093","31.6084","-74.4254","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170709T230428_20170709T230453_017401_01D117_A463.zip","738.81 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170709T230403_20170709T230428_017401_01D117_F30E","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17401","4","4","90","2017-07-09T23:04:28Z","2017-07-15T16:08:36Z","GRD_HD","2017-07-09T23:04:03Z","2017-07-09T23:04:28Z","29.1506","-75.2871","28.1832","-76.4204","28.5994","-73.8337","29.6905","-76.7544","30.1041","-74.1292","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170709T230403_20170709T230428_017401_01D117_F30E.zip","730.02 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170709T230338_20170709T230403_017401_01D117_6ACA","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17401","4","4","85","2017-07-09T23:04:03Z","2017-07-17T20:46:31Z","GRD_HD","2017-07-09T23:03:38Z","2017-07-09T23:04:03Z","27.6438","-74.9739","26.6752","-76.0904","27.0941","-73.5401","28.1831","-76.4204","28.5992","-73.8344","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170709T230338_20170709T230403_017401_01D117_6ACA.zip","782.21 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170709T230313_20170709T230338_017401_01D117_AFA2","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17401","4","4","80","2017-07-09T23:03:38Z","2017-07-15T22:21:00Z","GRD_HD","2017-07-09T23:03:13Z","2017-07-09T23:03:38Z","26.1365","-74.663","25.1665","-75.7639","25.5883","-73.2473","26.6751","-76.0904","27.094","-73.5407","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170709T230313_20170709T230338_017401_01D117_AFA2.zip","799.08 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170709T230248_20170709T230313_017401_01D117_3111","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17401","4","4","75","2017-07-09T23:03:13Z","2017-07-17T23:16:40Z","GRD_HD","2017-07-09T23:02:48Z","2017-07-09T23:03:13Z","24.6287","-74.3542","23.6574","-75.4406","24.0822","-72.9552","25.1664","-75.7639","25.5882","-73.2479","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170709T230248_20170709T230313_017401_01D117_3111.zip","822.15 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170707T232040_20170707T232105_017372_01D037_0768","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","17372","150","150","92","2017-07-07T23:21:05Z","2017-07-15T23:32:24Z","GRD_HD","2017-07-07T23:20:40Z","2017-07-07T23:21:05Z","29.7379","-79.5229","28.7709","-80.6634","29.1862","-78.0609","30.2779","-80.9991","30.6907","-78.357","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170707T232040_20170707T232105_017372_01D037_0768.zip","729.26 MB","-1","0","0","-1","0"
